Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,enrichr
A-VN-1203-2004(H5N1) Day2-10^2pfu GSE33263,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,SEC14L2;GSTK1;PRDX2;ACSL1;GCGR;QPRT;DGCR6L;PCK1;UGT1A8;PDIA5,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day2-10^4pfu GSE33263,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PRDX2;NUDC;ACOX2;ACSL1;MXI1;TRIAP1;ACAA1;SLC39A14;UGT1A8;PBLD,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day4-10^3pfu GSE33263,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,CYP27A1;ZGPAT;EPHX2;PXMP2;PEX5;ACO1;TRIAP1;ACAA1;ITIH1;CYP3A5,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 24Hour GSE43204,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PTP4A1;C1S;ID2;HP;CFHR5;SLC2A2;ACSM2A;PROX1;MRPL34;PBLD,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 12Hour GSE43203,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,MRPL20;PLGLB1;ID2;NMRK1;AOX1;MRPL23;CYP2C18;ACSM2B;C2;SLC38A4,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 4day-MOI-10^4 GSE37572,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,ERP44;TMEM176B;RPN1;APOF;ERP29;UBR4;SERPING1;C8A;CFB;C2,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)PB2-627E 2day-MOI-10^4 GSE43301,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,EIF5;AHCY;AKR1D1;UBR4;SERPING1;TRAPPC8;ALDOB;EGFR;SLC27A5;KNG1,Virus Perturbations from GEO up
A CA 04 2009 4dayMOI-10^6 GSE37569,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,FKBP2;F10;SHMT2;AQP9;SERPING1;IQGAP2;GUSB;TANK;CFB;KNG1,Virus Perturbations from GEO up
Dhori Virus 12Hour GSE17400,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,LYRM1;CXADR;SCP2;RPN1;UQCRC1;SIRT5;TAB2;GHITM;CFB;CRYZ,Virus Perturbations from GEO up
Ebolavirus(EBOV) 1day Splenocytes GSE17509,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PCCA;NAT2;APOF;TAB2;ANG;ATP2B2;PPARGC1A;SLC39A14;GCAT;SERF2,Virus Perturbations from GEO up
HHV8 72Hour-BEC GSE16354,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,SLC23A2;ALDH5A1;PAH;IDH1;NBR1;ACSL5;MGST2;GHITM;ETS2;RBKS,Virus Perturbations from GEO up
HIV-1 LAI 12Hour-UV treatment GSE56484,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,COX8A;GABARAPL1;ECHS1;EPHX2;ERP29;ETFDH;UQCR11;GUSB;KALRN;GNE,Virus Perturbations from GEO up
Rabies CVS-11 7day-Brain GSE30577,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PHYH;C1R;ANPEP;CYP4F2;RARRES2;SERPING1;CD14;CP;SLC39A14;C2,Virus Perturbations from GEO up
SARS-BatSRBD 84Hour GSE47961,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PTP4A1;SRD5A1;C1R;KYNU;AOX1;ABAT;KMO;DCAF11;CFB;GNE,Virus Perturbations from GEO up
SARS-BatSRBD 84Hour GSE47962,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,ALAD;GCDH;HINT1;CCS;C8G;GALT;RETSAT;NDUFC1;PCSK6;ACAA1,Virus Perturbations from GEO up
SARS-CoV MA15 Day1 GSE49262,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,APOM;GCH1;AQP9;SERPINA10;ST7;LY75;ISOC1;BAAT;ITIH1;PPARGC1A,Virus Perturbations from GEO up
SARS-CoV MA15 Day2 GSE49262,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,CARHSP1;AFTPH;GATM;AHCY;FZD5;GOT1;ANGPTL3;APOC4;SLC39A14;TANK,Virus Perturbations from GEO up
SARS-CoV MA15 Day4-PFU-10^5 GSE33266,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,TRAP1;SLC16A1;SLC43A3;UQCRC1;DNAJC12;UQCR11;ACAA1;SERPINA7;SLC39A14;LIME1,Virus Perturbations from GEO up
SARS-CoV MA15 Day4 GSE49262,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,VWA8;ERP29;NDUFS3;F13B;OGDHL;AURKAIP1;GUSB;CFB;RBKS;SLC25A13,Virus Perturbations from GEO up
SARS-CoV NSP16 Day7 GSE49263,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,HINT1;MRPL40;HAX1;SRD5A1;ESD;ST7;ANGPTL3;GUSB;CFB;KNG1,Virus Perturbations from GEO up
SARS-dORF6 60Hour GSE47962,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PDXDC1;GGCX;ALDH2;SHMT2;KYNU;CTH;SDHAP1;ACO1;PHKA2;MRPL46,Virus Perturbations from GEO up
cSARS Bat SRBD 24Hour GSE37827,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,ALDH1L1;GRB14;PAH;HSD17B2;LY75;LEPR;COBL;ABAT;PHKA2;DHRS3,Virus Perturbations from GEO up
icSARA deltaORF6 60Hour GSE33267,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,AR;RBM47;ACSM3;OXSM;AQP9;IRS2;OGDHL;METTL7A;GUSB;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 0Hour GSE37827,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,MYO1B;ABHD2;SDC1;SLC2A2;GUSB;FBXO7;PHKA2;MPDZ;GCAT;ETS2,Virus Perturbations from GEO up
icSARS CoV 36Hour GSE33267,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,AR;BCHE;ITIH4;DUSP10;OXSM;ALB;GUSB;HSD17B10;SULT1A3;DCAF6,Virus Perturbations from GEO up
icSARS CoV 60Hour GSE33267,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,AR;ITIH4;OXSM;AQP9;NAAA;CYP4A11;METTL7A;GUSB;HSD17B10;SULT1A3,Virus Perturbations from GEO up
icSARS CoV 72Hour GSE37827,10/300,0.4388205580434756,1,0,0,1.0875475802066341,0.895774552559077,PTP4A1;AR;MYO1B;PHLPP1;FZD5;C1S;SERPINA10;FBXO7;CFB;ETS2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 0Hour GSE47961,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,C4B;ALDH4A1;ALAD;DPYS;SORD;PEX14;RBKS;PBLD;AGMAT,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day2-10^3pfu GSE33263,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PRDX2;ITIH4;AHCY;BDH1;ACO1;SLC39A14;HSD17B10;UGT1A8;PDIA5,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day7-10^2pfu GSE33263,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,GSTK1;BDH1;ACSL1;KCND3;POLR2C;CRYL1;UGT1A8;CCNB1IP1;PDIA5,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 0Hour GSE28166,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,GGCX;ABHD2;RGN;ENPP1;CHP1;AK4;TRAPPC8;SDHAP2;ABCG2,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 2day-TNFRSF1BKO GSE40792,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,RBM47;VNN1;HAX1;FZD5;GCH1;MRPS18B;ST3GAL1;CFB;RBKS,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 3Hour GSE28166,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,QDPR;RCL1;RXRA;IRS1;ID2;PCTP;HIGD1A;RNF130;FBP1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)PB1-F2del 1day-MOI-10^3 GSE43302,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,QDPR;CMC4;PROS1;EHHADH;QPRT;PIK3R1;CYP3A5;ABCG2;SLC25A13,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)PB1-F2del 7day-MOI-10^3 GSE43302,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,MRPL40;ARG1;RARRES2;PCBP2;LY75;ARIH1;IQGAP2;SLC39A14;CFB,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 12Hour GSE43203,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;EIF5;BLOC1S1;NDUFB11;NMRK1;DCXR;ALB;HP;F13B,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 18Hour GSE43203,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;GSTK1;ITIH4;AFTPH;PLGLB1;ID2;C4BPA;F13B;TOB1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 7Hour GSE43203,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,AFTPH;NMRK1;BNIP3;ECI2;C1RL;PSD3;CHP1;N4BP2L1;DHRS3,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 2day-MOI-10^4 GSE37572,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,ERP44;HAX1;GHITM;CD302;CP;EBAG9;CFB;RBKS;C2,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 1day-MOI-10^4 GSE44445,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;COBLL1;SERPINA10;ISOC1;ACSM2A;TFPI;ITIH1;LPIN2;EGFR,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 4day-MOI-10^4 GSE44445,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,CARHSP1;GCH1;APOC2;BAAT;GUSB;TANK;SLC27A2;CFB;C2,Virus Perturbations from GEO up
A CA 04 2009 7dayMOI-10^3 GSE37569,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,COL18A1;CARHSP1;CYP2C8;FKBP2;SLC10A1;PAH;ABHD2;ESD;LCAT,Virus Perturbations from GEO up
A CA 04 2009 7dayMOI-10^5 GSE37569,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,NOP14;PHGDH;IQGAP2;SLC39A14;TANK;CFB;KNG1;RBKS;C2,Virus Perturbations from GEO up
A CA 04 2009 7dayMOI-10^6 GSE37569,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,CARHSP1;NOP14;AHCY;ABCC2;TDO2;SHMT2;SLC39A14;MRPL46;CFB,Virus Perturbations from GEO up
Ebolavirus(EBOV) 3day Splenocytes GSE17509,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PDXDC1;GOT1;SLC22A1;APOF;AQP7;SC5D;MTHFS;ALDH7A1;CFB,Virus Perturbations from GEO up
HCoV-EMC2012 7Hour GSE45042,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,AFTPH;NCOR1;DUSP10;MAT2A;SS18L1;ID2;GCGR;MRPL34;PCYOX1,Virus Perturbations from GEO up
HHV-8 72Hour GSE6489,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,KANK1;LYRM1;NR5A2;MPC1;ENTPD5;EPHX2;PCSK6;ALDH7A1;KNG1,Virus Perturbations from GEO up
RSV-A2 24Hour-B6.129PF1 J GSE18170,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,EIF5;GCH1;OXSM;DPYS;HP;GPBP1L1;FBXO7;CP;HSPD1,Virus Perturbations from GEO up
RV16 0Hour-B2B GSE28904,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,ARL6IP1;CNBP;BNIP3;ARIH1;SLC37A4;LIME1;SLC27A2;MPDZ;BPHL,Virus Perturbations from GEO up
SARS-BatSRBD 12Hour GSE47960,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,RCL1;PTP4A1;NMRK1;RPN1;CYP1A2;GSTA1;MXI1;PCTP;DCAF6,Virus Perturbations from GEO up
SARS-BatSRBD 48Hour GSE47960,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,HSPA9;PTP4A1;GALT;PXMP2;AK2;DCAF8;UQCR11;DBI;SLC25A20,Virus Perturbations from GEO up
SARS-BatSRBD 48Hour GSE47962,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,GOT1;OXSM;MARC2;PCBP2;SDHAP1;DBI;TOB1;NIPSNAP1;SDHAP2,Virus Perturbations from GEO up
SARS-BatSRBD Day2 GSE50000,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,ECHS1;NAT2;DPYS;NMRK1;HSD17B2;TRAPPC8;C8B;A1CF;RBKS,Virus Perturbations from GEO up
SARS-CoV MA15 Day1-PFU-10^2 GSE33266,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,EPB41L4B;ALDH1L1;CCS;NSMCE4A;LEPR;ENPP1;HAO1;NDUFV1;FBP1,Virus Perturbations from GEO up
SARS-CoV MA15 Day2-PFU-10^5 GSE50000,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,ZNF274;CYP2C8;DPYS;UBR4;APOC4;RAF1;A1CF;SERPINA5;TXN2,Virus Perturbations from GEO up
SARS-CoV MA15 Day4-PFU-10^3 GSE33266,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,CYP27A1;GRHPR;C5;FZD5;DPYS;ACO1;ACAA1;PEX14;ACAT1,Virus Perturbations from GEO up
SARS-CoV MA15 Day4-PFU-10^4 GSE33266,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,RCL1;AR;HINT1;MAOB;PLGLB1;SLC43A3;ADK;SDC1;COBL,Virus Perturbations from GEO up
SARS-CoV MA15 Day4-TNFRsf1b KO GSE40824,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,GATM;AHCY;C1R;SERPING1;SDC1;FETUB;CD14;CLU;C2,Virus Perturbations from GEO up
SARS-CoV MA15 Day7-C57BL6 GSE50878,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,FGB;GATM;CPS1;DPYS;ABHD2;KYNU;MRPL34;GUSB;CFB,Virus Perturbations from GEO up
SARS-CoV MA15 Day7-PFU-10^5 GSE50000,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,DUSP10;GCH1;F10;TPMT;AK2;ARL6IP4;HAO1;GUSB;TANK,Virus Perturbations from GEO up
SARS-CoV 84Hour GSE47961,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;ZNF274;SORD;MSMO1;ZNF24;DCAF11;MRPL46;MET;GNE,Virus Perturbations from GEO up
SARS-dORF6 24Hour GSE47962,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;POR;HINT1;SS18L1;LY75;AMT;IRS2;DHRS3;CERS2,Virus Perturbations from GEO up
SARS-dORF6 48Hour GSE47960,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,ZNF274;GCH1;PXMP2;ERLIN1;BLNK;DCAF8;MRPL46;ADIPOR2;PEX14,Virus Perturbations from GEO up
SARS-ddORF6 72Hour GSE47961,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,PTP4A1;C1R;KYNU;AK2;IRS2;AQP3;IL6R;TOB1;LPIN2,Virus Perturbations from GEO up
SARS-ddORF6 84Hour GSE47961,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,RCL1;PTP4A1;KYNU;DNAJC12;ZNF24;MET;CFB;ETS2;HSPD1,Virus Perturbations from GEO up
cSARS Bat SRBD 12Hour GSE37827,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,VWA8;ST6GAL1;CYP2C8;PHLPP1;RXRA;PROC;CBS;MGST2;DCAF11,Virus Perturbations from GEO up
hMPV 12Hour GSE8961,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,C5;MRPL40;BHMT2;RPN1;C1RL;ST7;MASP2;TFPI;PCYOX1,Virus Perturbations from GEO up
icSARA deltaORF6 48Hour GSE33267,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,KANK1;HINT1;CFHR4;AQP9;F11;RGN;METTL7A;IQGAP2;GUSB,Virus Perturbations from GEO up
icSARS CoV 3Hour GSE33267,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,MCCC2;CCS;GGCX;REEP5;GPX4;SERPINC1;NAAA;SLC1A2;UQCR11,Virus Perturbations from GEO up
icSARS CoV 48Hour GSE33267,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,AR;KANK1;ITIH4;DUSP10;OXSM;AQP9;ECI2;GUSB;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 7Hour GSE33267,9/300,0.5732966215499661,1,0,0,0.9787928221859706,0.5445533756018146,C5;ABCC2;CBS;OXSM;SLCO2B1;ECI2;LY75;ACSM5;NDUFC1,Virus Perturbations from GEO up
A-CA-04-2009(H1N1)MA Day1 GSE36328,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PTP4A1;CYP2C8;AMBP;CD14;ST3GAL1;CLU;CFB;EGFR,Virus Perturbations from GEO up
A-CA-04-2009(H1N1)MA Day3 GSE36328,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,AFTPH;FZD5;OXSM;RARRES2;ESD;SERPING1;IQGAP2;CFB,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 12Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,CYP2J2;MRPL40;SLC16A1;GCH1;TPMT;ACSL5;RNASE4;ST3GAL6,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 18hour GSE47962,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,ITIH4;CALCOCO2;C1R;ENTPD5;AK2;FBXO7;PEX14;ETS2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 24Hour GSE47961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,HSD11B1;CYP2J2;SLC16A1;CFH;CFI;ABAT;FBXO7;PEX14,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 6Hour GSE47961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,CYP2J2;ITIH4;EIF5;ECHS1;MAT2A;CALCOCO2;C1R;TOB1,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 6Hour GSE47962,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,CFH;GGCX;C1S;CALCOCO2;C1R;IRS2;CFB;PAPSS2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) Day3 GSE36328,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,AFTPH;GATM;FKBP2;CYP4F2;IQGAP2;CP;CLU;CFB,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 0Hour GSE40844,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,SLC23A2;PLGLB1;ABCA6;AHSG;ADH1A;IDH1;AKR1C4;KNG1,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 2day-wtC57BL-6J GSE40792,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,NOP14;C1R;NAAA;ERLIN1;ACAA1;ST3GAL1;CP;IL17RB,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 7Hour GSE43204,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,C4B;SULT1A1;MRPL20;AQP9;ALB;EIF4EBP2;ACSM5;AQP3,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1) 7Hour GSE43203,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PTP4A1;NMRK1;DGCR6L;CHP1;F13B;SEC62;RNF130;ADH6,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 18Hour GSE43203,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PON3;ID2;CFHR4;APOC1;PIK3R1;KMO;TOB1;ACSM2B,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 3Hour GSE43203,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,SERPINC1;ADH1A;CNBP;CYP4A11;PCSK6;KMO;C8A;KLKB1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 24Hour GSE43203,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PTP4A1;F7;CFHR1;HP;ACSM2A;HIGD1A;RNF130;ACSM2B,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc 7Hour GSE43204,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,KANK1;ZNF274;EIF5;NMRK1;AQP9;ACSM5;KMO;HYPK,Virus Perturbations from GEO up
A CA 04 2009 4dayMOI-10^3 GSE37569,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,CARHSP1;GJB1;PAH;APOF;AK2;ETFDH;GLYAT;C8B,Virus Perturbations from GEO up
A CA 04 2009 4dayMOI-10^4 GSE37569,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,GATM;FKBP2;VNN1;ARG1;C1R;CFI;CD302;C8A,Virus Perturbations from GEO up
A CA 04 2009 7dayMOI-10^4 GSE37569,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,TDO2;SLC10A1;HAO1;MTMR4;ST3GAL1;SLC39A14;CFB;C2,Virus Perturbations from GEO up
HCV 8week-No IFN-a GSE37715,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,ZNF274;RBM47;SLC43A3;KYNU;CHP1;C4BPB;KALRN;CP,Virus Perturbations from GEO up
RSV-A2 24Hour-KO RSV GSE18170,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,VNN1;C1R;TMEM176B;CP;CFB;PAPSS2;C2;SERPINA5,Virus Perturbations from GEO up
SARS-BatSRBD 60Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,HSD11B1;GALT;ETFB;ST3GAL1;CFB;PCK2;PDIA4;CERS2,Virus Perturbations from GEO up
SARS-BatSRBD 84Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,ITIH4;EIF5;NSMCE4A;GALT;SERPING1;ABAT;PHGDH;ABHD6,Virus Perturbations from GEO up
SARS-BatSRBD 96Hour GSE47961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,ALAD;PGRMC1;EIF5;CFI;CYP4A11;MSMO1;ZNF24;DCAF6,Virus Perturbations from GEO up
SARS-CoV MA15 Day2-PFU-10^4 GSE50000,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,HSPA9;C1R;ANGPTL3;SERPING1;RUNDC3B;CFB;KNG1;RBKS,Virus Perturbations from GEO up
SARS-CoV 0Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,GABARAPL3;APOM;MRPL40;PHLPP1;ST13;GSTA1;MXI1;COBL,Virus Perturbations from GEO up
SARS-CoV 24Hour GSE47962,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,LRRC47;QDPR;PTP4A1;ITIH4;DCAF8;SLX1A-SULT1A3;MET;TOB1,Virus Perturbations from GEO up
SARS-CoV 48Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,LRRC47;PTP4A1;KANK1;RXRA;UBR4;AMT;LCAT;DHRS3,Virus Perturbations from GEO up
SARS-CoV 48Hour GSE47961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PTP4A1;HINT1;GGCX;ST13;F2;IL6R;TOB1;DHRS4,Virus Perturbations from GEO up
SARS-dORF6 24Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,LRRC47;COL18A1;WDR59;ECHS1;PHLPP1;PC;SS18L1;PHKA2,Virus Perturbations from GEO up
SARS-dORF6 72Hour GSE47960,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,ZNF274;SHMT2;LCAT;ABAT;KALRN;A1CF;PCK2;SLC25A13,Virus Perturbations from GEO up
SARS-ddORF6 48Hour GSE47961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,HINT1;GALT;FZD5;ETFB;PIGV;IL6R;MET;DHRS4,Virus Perturbations from GEO up
hMPV 48Hour GSE8961,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,HSPA9;GABARAPL1;ZNF274;EIF5;GCH1;ARIH1;TANK;ETS2,Virus Perturbations from GEO up
icSARA deltaORF6 3Hour GSE33267,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,PHF3;QDPR;C5;NR5A2;POLR2E;SLC2A2;HAGH;UGT1A6,Virus Perturbations from GEO up
icSARS CoV 7Hour GSE37827,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,VWA8;HAX1;KCND3;PROS1;LEPR;CHP1;PIK3R1;PCK2,Virus Perturbations from GEO up
icSARS-Cov Day1 GSE50000,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,FGA;MTHFD1;CYP4F2;NR1H4;SLC1A2;SUCLG1;KLKB1;ADIPOR2,Virus Perturbations from GEO up
icSARS-Cov Day7 GSE50000,8/300,0.7041218958208229,1,0,0,0.8700380641653073,0.3052126506489427,NOP14;ARL6IP1;AADAC;ST7;ACSL5;ARIH1;MTMR4;ST3GAL1,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 12Hour GSE47961,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CTSO;CFH;GCH1;ID2;ST3GAL6;FAM8A1;LPIN2,Virus Perturbations from GEO up
